,album_type,id,image,name,release_date,total_tracks,uri,url
678,album,6KT8x5oqZJl9CcnM66hddo,https://i.scdn.co/image/ab67616d0000b273b361ce46dbadbf8a11081b60,Free Spirit,2019-04-05,17,spotify:album:6KT8x5oqZJl9CcnM66hddo,https://open.spotify.com/album/6KT8x5oqZJl9CcnM66hddo
679,album,2VP96XdMOKTXefI8Nui23s,https://i.scdn.co/image/93de84650354b3a8436a893332b436cf3bb000d0,Shawn Mendes,2018-05-25,14,spotify:album:2VP96XdMOKTXefI8Nui23s,https://open.spotify.com/album/2VP96XdMOKTXefI8Nui23s
680,single,0zzrCTzvL4ZmR42xF46Afm,https://i.scdn.co/image/442eb78fb86eab0ec162ec5ea33405b19c61898c,Without Me,2018-10-04,1,spotify:album:0zzrCTzvL4ZmR42xF46Afm,https://open.spotify.com/album/0zzrCTzvL4ZmR42xF46Afm
681,album,2D0Hi3Jj6RFnpWDcSa0Otu,https://i.scdn.co/image/ab67616d0000b27341aa6776dc15fbd71a2b4557,Youngblood (Deluxe),2018-06-15,16,spotify:album:2D0Hi3Jj6RFnpWDcSa0Otu,https://open.spotify.com/album/2D0Hi3Jj6RFnpWDcSa0Otu
682,album,2Qxc2NJ7yPKVFRWi3llRr2,https://i.scdn.co/image/ab67616d0000b27360624c0781fd787c9aa4699c,Suncity,2018-10-18,7,spotify:album:2Qxc2NJ7yPKVFRWi3llRr2,https://open.spotify.com/album/2Qxc2NJ7yPKVFRWi3llRr2
683,album,6ZvDJs17O3woQirttKRYCG,https://i.scdn.co/image/ab67616d0000b2738e26bf4293c9da7a6439607b,Sick Boy,2018-12-14,10,spotify:album:6ZvDJs17O3woQirttKRYCG,https://open.spotify.com/album/6ZvDJs17O3woQirttKRYCG
684,single,4bLCVUEB9YWKEeaJm8FfqQ,https://i.scdn.co/image/12e8cc1e3987892522a3bca9156b4b1c8fd87ee6,Close To Me (feat. Swae Lee),2018-10-24,1,spotify:album:4bLCVUEB9YWKEeaJm8FfqQ,https://open.spotify.com/album/4bLCVUEB9YWKEeaJm8FfqQ
685,album,1NAmidJlEaVgA3MpcPFYGq,https://i.scdn.co/image/e30b81b756002dffe808888a4b67461e15e67681,Lover,2019-08-23,18,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq
686,single,3xJzdYiYlc7CMtRXBpd9Qg,https://i.scdn.co/image/ab67616d0000b273b67fed8dfcaac831401be9bf,There's No Way (feat. Julia Michaels),2018-09-27,1,spotify:album:3xJzdYiYlc7CMtRXBpd9Qg,https://open.spotify.com/album/3xJzdYiYlc7CMtRXBpd9Qg
687,single,7pkLXlFdpQDfmHujT2AbBK,https://i.scdn.co/image/f68c8e15dfe7338113ba062a493f87a7da648ac4,Eastside (with Halsey & Khalid),2018-07-12,1,spotify:album:7pkLXlFdpQDfmHujT2AbBK,https://open.spotify.com/album/7pkLXlFdpQDfmHujT2AbBK
688,single,1JawI0XkEwmQ5Bwef3RMbq,https://i.scdn.co/image/ab67616d0000b273830ba1c24fc9e3d59517e5ec,World War Joy...Takeaway,2019-07-24,5,spotify:album:1JawI0XkEwmQ5Bwef3RMbq,https://open.spotify.com/album/1JawI0XkEwmQ5Bwef3RMbq
690,single,2sBB17RXTamvj7Ncps15AK,https://i.scdn.co/image/de625b781c9b6b02c078d0d122257d26ea62f469,lovely (with Khalid),2018-04-19,1,spotify:album:2sBB17RXTamvj7Ncps15AK,https://open.spotify.com/album/2sBB17RXTamvj7Ncps15AK
691,single,5fEgDYFPUcvQy21TYoLEZ0,https://i.scdn.co/image/ab67616d0000b27321f02a52720857a42bba5417,New Light,2018-05-10,1,spotify:album:5fEgDYFPUcvQy21TYoLEZ0,https://open.spotify.com/album/5fEgDYFPUcvQy21TYoLEZ0
692,single,5gQZvWM1o8NkQndueJtZcP,https://i.scdn.co/image/92821b4f037e642cd4999a1bc3aafb0abe3f3b1c,Wolves,2017-10-25,1,spotify:album:5gQZvWM1o8NkQndueJtZcP,https://open.spotify.com/album/5gQZvWM1o8NkQndueJtZcP
694,album,3tx8gQqWbGwqIGZHqDNrGe,https://i.scdn.co/image/fb415d9a39631851fe9c51eec1ce8d9bad068266,Sweetener,2018-08-17,15,spotify:album:3tx8gQqWbGwqIGZHqDNrGe,https://open.spotify.com/album/3tx8gQqWbGwqIGZHqDNrGe
695,single,1D8u1ccrRXyFMOGTEXTgTX,https://i.scdn.co/image/ab67616d0000b273247b73f96ede946a7fa0af12,The Middle,2018-01-23,1,spotify:album:1D8u1ccrRXyFMOGTEXTgTX,https://open.spotify.com/album/1D8u1ccrRXyFMOGTEXTgTX
696,single,6NHS3hV16MZyfcp0nSHdrd,https://i.scdn.co/image/62d8ce6e4bc3485023c6997de7c466bc374d1d9b,Here With Me,2019-03-08,1,spotify:album:6NHS3hV16MZyfcp0nSHdrd,https://open.spotify.com/album/6NHS3hV16MZyfcp0nSHdrd
698,single,4s5AbPXAxSCC62EWb1ZTqU,https://i.scdn.co/image/ab67616d0000b273dbdc892395413def043e0655,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,1,spotify:album:4s5AbPXAxSCC62EWb1ZTqU,https://open.spotify.com/album/4s5AbPXAxSCC62EWb1ZTqU
699,album,4sLtOBOzn4s3GDUv3c5oJD,https://i.scdn.co/image/b81cb1aa27c5ffbfd6f5740aff6376ba9347e1e6,A Star Is Born Soundtrack,2018-10-05,34,spotify:album:4sLtOBOzn4s3GDUv3c5oJD,https://open.spotify.com/album/4sLtOBOzn4s3GDUv3c5oJD
700,single,7viSsSKXrDa95CtUcuc1Iv,https://i.scdn.co/image/68c8cb90a5a3fc4ed0413ab6a7e4eac3953aa915,KILL THIS LOVE,2019-04-05,5,spotify:album:7viSsSKXrDa95CtUcuc1Iv,https://open.spotify.com/album/7viSsSKXrDa95CtUcuc1Iv
701,album,0S0KGZnfBGSIssfF54WSJh,https://i.scdn.co/image/cd89c09ece48d687d4b6a894e28300064ade5512,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,14,spotify:album:0S0KGZnfBGSIssfF54WSJh,https://open.spotify.com/album/0S0KGZnfBGSIssfF54WSJh
702,album,7Ho8gAx4haSxv1eFLQwvTj,https://i.scdn.co/image/ab67616d0000b27315174e2b2347b5ffbea6dbf0,LM5 (Deluxe),2018-11-16,18,spotify:album:7Ho8gAx4haSxv1eFLQwvTj,https://open.spotify.com/album/7Ho8gAx4haSxv1eFLQwvTj
703,single,57BhVBJbVPfIbwLANO5fSe,https://i.scdn.co/image/e4acb5df8528cb1ea2fde55ba929dea6f2ec15a5,Rescue Me,2019-05-17,1,spotify:album:57BhVBJbVPfIbwLANO5fSe,https://open.spotify.com/album/57BhVBJbVPfIbwLANO5fSe
704,album,3JfSxDfmwS5OeHPwLSkrfr,https://i.scdn.co/image/52e4a7e4406bba40ff644e0f006044c41448262f,Origins (Deluxe),2018-11-09,15,spotify:album:3JfSxDfmwS5OeHPwLSkrfr,https://open.spotify.com/album/3JfSxDfmwS5OeHPwLSkrfr
706,album,3XftSbguntyRTBQaGItmfK,https://i.scdn.co/image/e762f6605c30e76e698fdc7495c8884f4f2b2bdb,The Thrill Of It All (Special Edition),2017-11-03,14,spotify:album:3XftSbguntyRTBQaGItmfK,https://open.spotify.com/album/3XftSbguntyRTBQaGItmfK
707,single,7fRrTyKvE4Skh93v97gtcU,https://i.scdn.co/image/86432b4f858d4b61415da90cb955e5b703b1d6a7,dont smile at me,2017-12-22,9,spotify:album:7fRrTyKvE4Skh93v97gtcU,https://open.spotify.com/album/7fRrTyKvE4Skh93v97gtcU
708,single,02drHFQa59AoJWU6DXSSjd,https://i.scdn.co/image/ab67616d0000b273675b26746823f1049dc39342,No Brainer,2018-07-27,1,spotify:album:02drHFQa59AoJWU6DXSSjd,https://open.spotify.com/album/02drHFQa59AoJWU6DXSSjd
709,single,0ZHyvPke0EcVt6rYA8Ins3,https://i.scdn.co/image/714d70b259cb8f8969c98236faf20d28666784e9,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2018-09-28,1,spotify:album:0ZHyvPke0EcVt6rYA8Ins3,https://open.spotify.com/album/0ZHyvPke0EcVt6rYA8Ins3
710,single,1XQ6XbZ6ZM1V5iEtWlYDeH,https://i.scdn.co/image/ab67616d0000b273b800b91af812df0ce0dd2883,Ocean (feat. Khalid),2018-06-15,1,spotify:album:1XQ6XbZ6ZM1V5iEtWlYDeH,https://open.spotify.com/album/1XQ6XbZ6ZM1V5iEtWlYDeH
711,single,2DfPdWWXknoGKrfa2Eicyw,https://i.scdn.co/image/ab67616d0000b27304b3aa9683e334b8140d19e7,when the party's over,2018-10-17,1,spotify:album:2DfPdWWXknoGKrfa2Eicyw,https://open.spotify.com/album/2DfPdWWXknoGKrfa2Eicyw
712,single,5qx87PlzbAtZlv2xG9c2Kg,https://i.scdn.co/image/9a3c0e27a8c365a72c59b9f072213066cc712723,SOS (feat. Aloe Blacc),2019-04-10,1,spotify:album:5qx87PlzbAtZlv2xG9c2Kg,https://open.spotify.com/album/5qx87PlzbAtZlv2xG9c2Kg
713,album,6trNtQUgC8cgbWcqoMYkOR,https://i.scdn.co/image/08569f4ebf39ea275f9601a0f5ae62c489485a7b,beerbongs & bentleys,2018-04-27,18,spotify:album:6trNtQUgC8cgbWcqoMYkOR,https://open.spotify.com/album/6trNtQUgC8cgbWcqoMYkOR
714,album,0pV0Mx07aMApIpF19oSQgY,https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c,H.E.R.,2017-10-20,21,spotify:album:0pV0Mx07aMApIpF19oSQgY,https://open.spotify.com/album/0pV0Mx07aMApIpF19oSQgY
716,single,5l5gR4rh26QI3fijGFTDrp,https://i.scdn.co/image/ab67616d0000b27323852b7ef0ecfe29d38d97ee,Dusk Till Dawn (Radio Edit),2017-09-07,1,spotify:album:5l5gR4rh26QI3fijGFTDrp,https://open.spotify.com/album/5l5gR4rh26QI3fijGFTDrp
717,album,2QBJu1rJWSPtTiWxwIY2H7,https://i.scdn.co/image/ab67616d0000b27332c1b451b15c72360c7a5569,Red Pill Blues (Deluxe),2017-11-03,24,spotify:album:2QBJu1rJWSPtTiWxwIY2H7,https://open.spotify.com/album/2QBJu1rJWSPtTiWxwIY2H7
718,single,2uDTi1PlpSpvAv7IRAoAEU,https://i.scdn.co/image/e68dee85d7a026eadc5ae76e71efea0767479036,HIGHEST IN THE ROOM,2019-10-04,1,spotify:album:2uDTi1PlpSpvAv7IRAoAEU,https://open.spotify.com/album/2uDTi1PlpSpvAv7IRAoAEU
719,single,2ZaX1FdZCwchXl1QZiD4O4,https://i.scdn.co/image/848e61858fa76a1a1e262286a53c937dfba85237,Señorita,2019-06-21,1,spotify:album:2ZaX1FdZCwchXl1QZiD4O4,https://open.spotify.com/album/2ZaX1FdZCwchXl1QZiD4O4
720,album,5658aM19fA3JVwTK6eQX70,https://i.scdn.co/image/f7a77846ac8a88f49145850d88fdd6bf33944773,Divinely Uninspired To A Hellish Extent,2019-05-17,12,spotify:album:5658aM19fA3JVwTK6eQX70,https://open.spotify.com/album/5658aM19fA3JVwTK6eQX70
721,album,4g1ZRSobMefqF6nelkgibi,https://i.scdn.co/image/94105e271865c28853bfb7b44b38353a2fea45d6,Hollywood's Bleeding,2019-09-06,17,spotify:album:4g1ZRSobMefqF6nelkgibi,https://open.spotify.com/album/4g1ZRSobMefqF6nelkgibi
722,single,1ypdCwJwVaUHuFTnvvQbMX,https://i.scdn.co/image/ab67616d0000b27387dd063e2382f8e5cac13282,No Guidance (feat. Drake),2019-06-08,1,spotify:album:1ypdCwJwVaUHuFTnvvQbMX,https://open.spotify.com/album/1ypdCwJwVaUHuFTnvvQbMX
723,single,0Pjp31DH4uBcFUi7w2QCCt,https://i.scdn.co/image/ab67616d0000b27310254d2efc270ced9a588ed2,Ransom,2019-05-22,1,spotify:album:0Pjp31DH4uBcFUi7w2QCCt,https://open.spotify.com/album/0Pjp31DH4uBcFUi7w2QCCt
724,single,4IRiXE5NROxknUSAUSjMoO,https://i.scdn.co/image/ab67616d0000b273c0e7bf5cdd630f314f20586a,7 EP,2019-06-21,8,spotify:album:4IRiXE5NROxknUSAUSjMoO,https://open.spotify.com/album/4IRiXE5NROxknUSAUSjMoO
725,single,3t6Z2qoBVCS4NHNI25XECH,https://i.scdn.co/image/eac06170b857a4331cfe4cffc2bd6260d93f549d,Bandit (with YoungBoy Never Broke Again),2019-10-04,1,spotify:album:3t6Z2qoBVCS4NHNI25XECH,https://open.spotify.com/album/3t6Z2qoBVCS4NHNI25XECH
726,single,4FFBjcmX06VmazABtpRMyv,https://i.scdn.co/image/ab67616d0000b2733f154c97dfa06ee696bd687c,Goodbyes (Feat. Young Thug),2019-07-05,1,spotify:album:4FFBjcmX06VmazABtpRMyv,https://open.spotify.com/album/4FFBjcmX06VmazABtpRMyv
728,single,6dCOtN7GClSd0Y6PNEFion,https://i.scdn.co/image/ab67616d0000b273dcdd4ff05d44a45fc1952411,Playing Games,2019-08-23,1,spotify:album:6dCOtN7GClSd0Y6PNEFion,https://open.spotify.com/album/6dCOtN7GClSd0Y6PNEFion
729,single,58kvvQvx6OtLqEDhqYSzyM,https://i.scdn.co/image/ab67616d0000b2730eb47b2eec859a783ceb72c8,Talk,2019-02-07,1,spotify:album:58kvvQvx6OtLqEDhqYSzyM,https://open.spotify.com/album/58kvvQvx6OtLqEDhqYSzyM
730,single,3nR9B40hYLKLcR0Eph3Goc,https://i.scdn.co/image/5b70313db3a032aa13d85ac0e78340e292c2812b,Memories,2019-09-20,1,spotify:album:3nR9B40hYLKLcR0Eph3Goc,https://open.spotify.com/album/3nR9B40hYLKLcR0Eph3Goc
731,single,00HZxSA1sOS9T3nA950sg4,https://i.scdn.co/image/00f8150fd37e09dadec28914a481cedf6247f1d3,The Best In The World Pack,2019-06-15,2,spotify:album:00HZxSA1sOS9T3nA950sg4,https://open.spotify.com/album/00HZxSA1sOS9T3nA950sg4
732,single,3WSazrD65bFptRnMvnesVH,https://i.scdn.co/image/ab67616d0000b273a1f207de5b29461e5f873a21,MELT,2018-09-21,7,spotify:album:3WSazrD65bFptRnMvnesVH,https://open.spotify.com/album/3WSazrD65bFptRnMvnesVH
734,single,4CA8GvVF7swZafg0zYh9qq,https://i.scdn.co/image/ab67616d0000b273cb4af8530c68c59fa98c4aa8,Good As Hell,2016-03-09,2,spotify:album:4CA8GvVF7swZafg0zYh9qq,https://open.spotify.com/album/4CA8GvVF7swZafg0zYh9qq
735,album,0O1PJ0t69iTO5yWrIeIga0,https://i.scdn.co/image/c940b92f19f38eba003b6ddf16c8d5d92d52b4ec,Baby On Baby,2019-03-01,13,spotify:album:0O1PJ0t69iTO5yWrIeIga0,https://open.spotify.com/album/0O1PJ0t69iTO5yWrIeIga0
736,single,7baaCf70tVcUBL2bbkuXjo,https://i.scdn.co/image/fda61c404f630478426acfd6d0337834df521ebd,How Do You Sleep?,2019-07-19,1,spotify:album:7baaCf70tVcUBL2bbkuXjo,https://open.spotify.com/album/7baaCf70tVcUBL2bbkuXjo
737,single,21dd5QyItuoqvPkViQXlKf,https://i.scdn.co/image/6441b3a54e720b0fab3646c89ef35869d559414d,You Need To Calm Down,2019-06-14,1,spotify:album:21dd5QyItuoqvPkViQXlKf,https://open.spotify.com/album/21dd5QyItuoqvPkViQXlKf
738,single,0ssH9wMngti9j73Rb9kcfO,https://i.scdn.co/image/e5c720385207ff40d73432f45883f26f36653427,Baby,2019-07-17,1,spotify:album:0ssH9wMngti9j73Rb9kcfO,https://open.spotify.com/album/0ssH9wMngti9j73Rb9kcfO
739,album,2WrNHOba5u6P9S9xEboaUy,https://i.scdn.co/image/581bda7115c44a62eafaecd13e424d9f870a313d,Perfect Ten,2019-06-28,10,spotify:album:2WrNHOba5u6P9S9xEboaUy,https://open.spotify.com/album/2WrNHOba5u6P9S9xEboaUy
740,single,3HzUH9fh5DExUQXfIAt9wI,https://i.scdn.co/image/e0eb0e89097ca5b54284d103cf4d886b132b26b5,INTRO,2019-09-19,1,spotify:album:3HzUH9fh5DExUQXfIAt9wI,https://open.spotify.com/album/3HzUH9fh5DExUQXfIAt9wI
741,single,3rYkgtFOo9AlPaeKTtn6pM,https://i.scdn.co/image/e30b81b756002dffe808888a4b67461e15e67681,Lover,2019-08-16,1,spotify:album:3rYkgtFOo9AlPaeKTtn6pM,https://open.spotify.com/album/3rYkgtFOo9AlPaeKTtn6pM
742,single,0j9HPvF8qRcifU23KR5w85,https://i.scdn.co/image/ab67616d0000b273d13b740476edbbaabd530490,Matt Stell,2019-05-10,2,spotify:album:0j9HPvF8qRcifU23KR5w85,https://open.spotify.com/album/0j9HPvF8qRcifU23KR5w85
743,single,5Dcz8PZHKuvTyjbqEPL5VM,https://i.scdn.co/image/ab67616d0000b27379eb2363cc79781b03d80b2e,Wow.,2018-12-24,1,spotify:album:5Dcz8PZHKuvTyjbqEPL5VM,https://open.spotify.com/album/5Dcz8PZHKuvTyjbqEPL5VM
744,album,1NsTSXjVNE7XmZ8PmyW0wl,https://i.scdn.co/image/75dfef94eef569df9df376633a8b269b12cd9e6d,KIRK,2019-09-27,13,spotify:album:1NsTSXjVNE7XmZ8PmyW0wl,https://open.spotify.com/album/1NsTSXjVNE7XmZ8PmyW0wl
745,album,1qgJNWnPIeK9rx7hF8JCPK,https://i.scdn.co/image/fe5a495e3e2371f3a000bfbfc5ed3e2be821b6a3,Over It,2019-10-04,18,spotify:album:1qgJNWnPIeK9rx7hF8JCPK,https://open.spotify.com/album/1qgJNWnPIeK9rx7hF8JCPK
746,single,4QAC6FquY8D0RXom13iE5J,https://i.scdn.co/image/ab67616d0000b273f0d9f552f55d802413da1002,One Thing Right,2019-06-21,1,spotify:album:4QAC6FquY8D0RXom13iE5J,https://open.spotify.com/album/4QAC6FquY8D0RXom13iE5J
747,single,66QwiCFDLtRbrZ5Vs9wlL9,https://i.scdn.co/image/83920504446bc3c4a6fbfc2618f30621f945b745,Graveyard,2019-09-13,1,spotify:album:66QwiCFDLtRbrZ5Vs9wlL9,https://open.spotify.com/album/66QwiCFDLtRbrZ5Vs9wlL9
749,single,2gbbHSH4vizMYgfl4F3nH1,https://i.scdn.co/image/ab67616d0000b27369a4de68bde311c91c59d630,Heat (feat. Gunna),2019-06-20,1,spotify:album:2gbbHSH4vizMYgfl4F3nH1,https://open.spotify.com/album/2gbbHSH4vizMYgfl4F3nH1
750,single,4nFW5W1gIwov6e4lAzn2vA,https://i.scdn.co/image/ab67616d0000b273bc8bd54460418e1b75744424,The Prequel - EP,2019-06-07,5,spotify:album:4nFW5W1gIwov6e4lAzn2vA,https://open.spotify.com/album/4nFW5W1gIwov6e4lAzn2vA
752,album,5gzfsecJfxWOdWwnFT7LsR,https://i.scdn.co/image/5aae10dd9d5eb00dd7478aebd6e976ce82986f3b,Laps Around The Sun,2018-07-13,14,spotify:album:5gzfsecJfxWOdWwnFT7LsR,https://open.spotify.com/album/5gzfsecJfxWOdWwnFT7LsR
753,album,46xdC4Qcvscfs3Ai2RIHcv,https://i.scdn.co/image/e3df253ca1313306e036a120a0c418142491456f,The Search,2019-07-26,20,spotify:album:46xdC4Qcvscfs3Ai2RIHcv,https://open.spotify.com/album/46xdC4Qcvscfs3Ai2RIHcv
754,album,5QakU0QMcoxjjyCS1YW4G5,https://i.scdn.co/image/ab67616d0000b273b3bf50004c510109265daf9c,GIRL,2019-03-08,14,spotify:album:5QakU0QMcoxjjyCS1YW4G5,https://open.spotify.com/album/5QakU0QMcoxjjyCS1YW4G5
755,single,55uC8u8BqPgA4LGWALnOK3,https://i.scdn.co/image/ab67616d0000b273a2254a9b3748f372b52b58af,Old Dominion,2019-01-18,2,spotify:album:55uC8u8BqPgA4LGWALnOK3,https://open.spotify.com/album/55uC8u8BqPgA4LGWALnOK3
756,single,3xgS4rfthlsvhW7J2WLiiR,https://i.scdn.co/image/c2fe77a00e77c9d5fc25a4c99b960705561f9e21,Liar,2019-09-04,1,spotify:album:3xgS4rfthlsvhW7J2WLiiR,https://open.spotify.com/album/3xgS4rfthlsvhW7J2WLiiR
757,single,3zVB99XMdbP9HTVNg0GJwV,https://i.scdn.co/image/5ddb14bb0e3df17e993f35b829f0f3f7522d0fdc,boyfriend,2019-08-02,1,spotify:album:3zVB99XMdbP9HTVNg0GJwV,https://open.spotify.com/album/3zVB99XMdbP9HTVNg0GJwV
758,album,45fVgJb5lmzatX9VZ4yzSO,https://i.scdn.co/image/ab67616d0000b273c448b8e4be9599e5447330eb,The Mountain,2018-06-08,13,spotify:album:45fVgJb5lmzatX9VZ4yzSO,https://open.spotify.com/album/45fVgJb5lmzatX9VZ4yzSO
761,single,6LF5fXCN9UPwvHHtzF22Ln,https://i.scdn.co/image/ab67616d0000b2739288826f1b5d837244feb675,What Happens In A Small Town,2018-12-14,1,spotify:album:6LF5fXCN9UPwvHHtzF22Ln,https://open.spotify.com/album/6LF5fXCN9UPwvHHtzF22Ln
762,single,2r6BEK0wzXbL8JHyCkeJkG,https://i.scdn.co/image/ab67616d0000b273b3cccc782ccb68faa42fcc17,Motivation,2019-08-16,1,spotify:album:2r6BEK0wzXbL8JHyCkeJkG,https://open.spotify.com/album/2r6BEK0wzXbL8JHyCkeJkG
763,single,37CqAwxTungNxKpIK5vSgE,https://i.scdn.co/image/1986b0504c53191b9790a1f45cc402c9ba2a94d5,hot girl bummer,2019-08-23,1,spotify:album:37CqAwxTungNxKpIK5vSgE,https://open.spotify.com/album/37CqAwxTungNxKpIK5vSgE
766,album,2iarUPEwf9aLuvE0PDvpfi,https://i.scdn.co/image/ab67616d0000b273c1dfda1b94b3db5bcdeabf0d,Yours,2017-10-13,12,spotify:album:2iarUPEwf9aLuvE0PDvpfi,https://open.spotify.com/album/2iarUPEwf9aLuvE0PDvpfi
767,single,1PTTAq0OxggVgqP5WTYWDh,https://i.scdn.co/image/ab67616d0000b2735fa6dc9fc261344044c301a9,China,2019-07-19,1,spotify:album:1PTTAq0OxggVgqP5WTYWDh,https://open.spotify.com/album/1PTTAq0OxggVgqP5WTYWDh
769,single,4kjRJxs1i8m3mv8bI0o8OP,https://i.scdn.co/image/ab67616d0000b273deee9f807309b2a1c07b4f40,Lalala,2019-06-07,1,spotify:album:4kjRJxs1i8m3mv8bI0o8OP,https://open.spotify.com/album/4kjRJxs1i8m3mv8bI0o8OP
771,single,2ZoLcA4NMOjJGFKeANgNpF,https://i.scdn.co/image/3ff3664ca2b74cf03f57dbb772bc9bd2c55e9864,Writing on the Wall (feat. Post Malone & Cardi B),2019-09-27,1,spotify:album:2ZoLcA4NMOjJGFKeANgNpF,https://open.spotify.com/album/2ZoLcA4NMOjJGFKeANgNpF
772,single,2qWVO5SXPdWAECnwEWYOJH,https://i.scdn.co/image/0c787cbae7d6a27eff84c5a853b3397cfed47a8e,Don’t Call Me Angel (Charlie’s Angels),2019-09-13,1,spotify:album:2qWVO5SXPdWAECnwEWYOJH,https://open.spotify.com/album/2qWVO5SXPdWAECnwEWYOJH
774,album,3TgOrQ3p23Af8zSsxK8fdX,https://i.scdn.co/image/ab67616d0000b2738643435482956bab8aa6fcfe,Sueños,2019-04-19,12,spotify:album:3TgOrQ3p23Af8zSsxK8fdX,https://open.spotify.com/album/3TgOrQ3p23Af8zSsxK8fdX
778,album,5gnWhEFNbtCn0RLG2cp90g,https://i.scdn.co/image/2cb0e4f7ead2fd66fc492c8484ae0ccdffe965b6,Center Point Road,2019-05-31,16,spotify:album:5gnWhEFNbtCn0RLG2cp90g,https://open.spotify.com/album/5gnWhEFNbtCn0RLG2cp90g
779,single,3KrYBAbfxlssMirZLs6HzZ,https://i.scdn.co/image/dedcb16dcbea740cb3ae20eb964436bf15289640,Nice To Meet Ya,2019-10-04,1,spotify:album:3KrYBAbfxlssMirZLs6HzZ,https://open.spotify.com/album/3KrYBAbfxlssMirZLs6HzZ
780,single,6Wsv1spcNRL8SMOWie5cdA,https://i.scdn.co/image/3bf30bc5418c7fbf50fac04d98c6b39d9462cc74,F.N,2019-08-09,6,spotify:album:6Wsv1spcNRL8SMOWie5cdA,https://open.spotify.com/album/6Wsv1spcNRL8SMOWie5cdA
781,single,4wquJImu8RtyEuDtIAsfcE,https://i.scdn.co/image/ab67616d0000b2737c8977a0ad3a3a0627be9ed7,Higher Love,2019-06-28,1,spotify:album:4wquJImu8RtyEuDtIAsfcE,https://open.spotify.com/album/4wquJImu8RtyEuDtIAsfcE
782,album,1YgX8BWKleDlDeCOFklRfz,https://i.scdn.co/image/ab67616d0000b273fa2741071b31bb94cb4232ae,Father Of Asahd,2019-05-17,15,spotify:album:1YgX8BWKleDlDeCOFklRfz,https://open.spotify.com/album/1YgX8BWKleDlDeCOFklRfz
783,single,06S3Qjh4QWLtn6c7CVhYh7,https://i.scdn.co/image/182e289afc639f69fbbe33448c97e749d48894a6,Callaita,2019-05-31,1,spotify:album:06S3Qjh4QWLtn6c7CVhYh7,https://open.spotify.com/album/06S3Qjh4QWLtn6c7CVhYh7
784,album,6LURWtPusB5fGenqj0lbFd,https://i.scdn.co/image/ab67616d0000b27321ecee777479b876967e8005,Cry Pretty,2018-09-14,13,spotify:album:6LURWtPusB5fGenqj0lbFd,https://open.spotify.com/album/6LURWtPusB5fGenqj0lbFd
786,single,5KUB5SrzL7i7vNlUFd0wXH,https://i.scdn.co/image/e5c720385207ff40d73432f45883f26f36653427,Leave Em Alone,2019-05-29,1,spotify:album:5KUB5SrzL7i7vNlUFd0wXH,https://open.spotify.com/album/5KUB5SrzL7i7vNlUFd0wXH
788,single,36Mq31otog86NGRflpMmkg,https://i.scdn.co/image/ab67616d0000b273e1f417be454265465521198c,Right Back (feat. A Boogie Wit Da Hoodie),2019-08-13,1,spotify:album:36Mq31otog86NGRflpMmkg,https://open.spotify.com/album/36Mq31otog86NGRflpMmkg
790,single,0JzXywsekILWEm0mBPKKhC,https://i.scdn.co/image/ab67616d0000b27327db6023fde45d55eca588ce,Heartache Medication,2019-05-20,1,spotify:album:0JzXywsekILWEm0mBPKKhC,https://open.spotify.com/album/0JzXywsekILWEm0mBPKKhC
792,single,2t2aNgqXTXuCh9fqT05g9U,https://i.scdn.co/image/275d4bdf1033ebf17bcd3af228520e14f93ccf67,No Me Conoce (Remix),2019-05-17,1,spotify:album:2t2aNgqXTXuCh9fqT05g9U,https://open.spotify.com/album/2t2aNgqXTXuCh9fqT05g9U
796,album,2ZnzBwKw4e2SHpGvOTWnj4,https://i.scdn.co/image/ab67616d0000b2731254a60895a75d37796045c8,My Everything,2014-08-21,12,spotify:album:2ZnzBwKw4e2SHpGvOTWnj4,https://open.spotify.com/album/2ZnzBwKw4e2SHpGvOTWnj4
800,single,0MbXjBEw6FrGtcglqEDHpb,https://i.scdn.co/image/aea351ec4ba153bc029a310d48cf7ffd585f03a5,MONOPOLY,2019-04-01,1,spotify:album:0MbXjBEw6FrGtcglqEDHpb,https://open.spotify.com/album/0MbXjBEw6FrGtcglqEDHpb
805,album,5xSvNPstcxHtR4ap2vvN8A,https://i.scdn.co/image/48908e11b638b110a7c5232a006177c339a2e978,Yours Truly,2013-01-01,12,spotify:album:5xSvNPstcxHtR4ap2vvN8A,https://open.spotify.com/album/5xSvNPstcxHtR4ap2vvN8A
806,album,3OZgEywV4krCZ814pTJWr7,https://i.scdn.co/image/2fd1b3eed010b657939c7d5e8e9cd79141346cbc,Dangerous Woman,2016-05-20,15,spotify:album:3OZgEywV4krCZ814pTJWr7,https://open.spotify.com/album/3OZgEywV4krCZ814pTJWr7
