,acousticness,danceability,duration_ms,energy,explict,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo,uri,url,valence,Hit
829,0.00632,0.736,231846,0.7559999999999999,False,1NbGcdgwRHZ5rbPIT9hdR3,0.00577,0.106,-7.099,Dance To This (feat. Ariana Grande),16,0.047,117.016,spotify:track:1NbGcdgwRHZ5rbPIT9hdR3,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3,0.7120000000000001,n
830,0.706,0.43200000000000005,232586,0.32799999999999996,False,5DsnMBbnSmEmqOQMFTwXRq,0.0,0.0958,-5.9079999999999995,Just A Little Bit Of Your Heart,8,0.0275,77.919,spotify:track:5DsnMBbnSmEmqOQMFTwXRq,https://open.spotify.com/track/5DsnMBbnSmEmqOQMFTwXRq,0.14800000000000002,n
831,0.9420000000000001,0.336,37640,0.231,True,0v2LUO8oTHnkjQ8MmKuXyk,0.0,0.188,-6.2170000000000005,raindrops (an angel cried),69,0.0497,168.685,spotify:track:0v2LUO8oTHnkjQ8MmKuXyk,https://open.spotify.com/track/0v2LUO8oTHnkjQ8MmKuXyk,0.429,n
832,0.0122,0.877,228373,0.547,True,0sdbFOyfgAhAhWq8DpzkaW,1.51e-05,0.027999999999999997,-5.705,the light is coming (feat. Nicki Minaj),70,0.18,99.03399999999999,spotify:track:0sdbFOyfgAhAhWq8DpzkaW,https://open.spotify.com/track/0sdbFOyfgAhAhWq8DpzkaW,0.687,n
833,0.535,0.752,197436,0.505,False,2P91MQbaiQOfbiz9VqhqKQ,2.55e-06,0.10400000000000001,-7.621,I Like Me Better,80,0.253,91.97,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ,0.419,y
834,0.10300000000000001,0.76,231826,0.703,False,2sC2P3BN0IXujNaaSyDmtP,0.0,0.0913,-5.412000000000001,Blank Space,61,0.054000000000000006,95.99700000000001,spotify:track:2sC2P3BN0IXujNaaSyDmtP,https://open.spotify.com/track/2sC2P3BN0IXujNaaSyDmtP,0.57,y
835,0.18100000000000002,0.637,226973,0.713,False,4eWQlBRaTjPPUlzacqEeoQ,0.000637,0.13699999999999998,-4.333,Never Be the Same,78,0.0747,129.923,spotify:track:4eWQlBRaTjPPUlzacqEeoQ,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,0.243,y
836,0.106,0.444,187973,0.8190000000000001,False,3QGsuHI8jO1Rx4JWLUh9jd,0.0,0.107,-4.078,Treat You Better,85,0.341,82.695,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://open.spotify.com/track/3QGsuHI8jO1Rx4JWLUh9jd,0.747,y
837,0.33799999999999997,0.633,168640,0.5589999999999999,False,7apizLyhMRutg3ccXvr2qv,0.0,0.262,-5.135,Hurt Somebody,67,0.313,114.98299999999999,spotify:track:7apizLyhMRutg3ccXvr2qv,https://open.spotify.com/track/7apizLyhMRutg3ccXvr2qv,0.473,n
838,0.125,0.555,208733,0.662,False,0AS63m1wHv9n4VVRizK6Hc,0.0,0.111,-4.952,Mercy,82,0.0827,148.128,spotify:track:0AS63m1wHv9n4VVRizK6Hc,https://open.spotify.com/track/0AS63m1wHv9n4VVRizK6Hc,0.35600000000000004,y
839,0.0577,0.565,231905,0.782,False,2habSXqcJGExM6JJyskY7O,4.16e-05,0.0757,-6.412999999999999,Malibu,25,0.0506,140.004,spotify:track:2habSXqcJGExM6JJyskY7O,https://open.spotify.com/track/2habSXqcJGExM6JJyskY7O,0.4,y
840,0.695,0.358,211466,0.557,False,5uCax9HTNlzGybIStD3vDh,0.0,0.0902,-7.398,Say You Won't Let Go,86,0.059000000000000004,85.04299999999999,spotify:track:5uCax9HTNlzGybIStD3vDh,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,0.494,y
841,0.0352,0.655,187426,0.6990000000000001,False,0HMjXBAZmSYOTTi33WpMso,0.0,0.064,-4.421,History,75,0.0493,86.704,spotify:track:0HMjXBAZmSYOTTi33WpMso,https://open.spotify.com/track/0HMjXBAZmSYOTTi33WpMso,0.802,n
842,0.109,0.73,192120,0.703,False,2K87XMYnUMqLcX3zvtAF4G,0.0,0.0657,-5.672000000000001,Drag Me Down,77,0.0369,138.113,spotify:track:2K87XMYnUMqLcX3zvtAF4G,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G,0.595,y
843,0.37799999999999995,0.7290000000000001,181880,0.615,False,4Ce37cRWvM1vIGGynKcs22,0.0,0.105,-4.238,Starving,80,0.0647,99.98899999999999,spotify:track:4Ce37cRWvM1vIGGynKcs22,https://open.spotify.com/track/4Ce37cRWvM1vIGGynKcs22,0.508,y
844,0.259,0.534,249813,0.642,False,4JIo8RztBbELr2gWJ5OGK6,0.0,0.29,-3.971,Secret Love Song (feat. Jason Derulo),79,0.0504,92.963,spotify:track:4JIo8RztBbELr2gWJ5OGK6,https://open.spotify.com/track/4JIo8RztBbELr2gWJ5OGK6,0.131,n
845,0.0771,0.652,205946,0.713,False,0lYBSQXN6rCTvUZvg9S0lU,1.0199999999999999e-05,0.14400000000000002,-5.311,Let Me Love You,82,0.0368,100.023,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://open.spotify.com/track/0lYBSQXN6rCTvUZvg9S0lU,0.152,y
846,0.0142,0.728,188174,0.426,False,167NczpNbRF7oWakJaY3Hh,0.0,0.0546,-6.69,Slow Hands,20,0.0509,85.90799999999999,spotify:track:167NczpNbRF7oWakJaY3Hh,https://open.spotify.com/track/167NczpNbRF7oWakJaY3Hh,0.8440000000000001,y
847,0.15,0.762,225373,0.6609999999999999,False,1hGy2eLcmC8eKx7qr1tOqx,0.0,0.256,-6.075,Beautiful Girls,78,0.0687,130.009,spotify:track:1hGy2eLcmC8eKx7qr1tOqx,https://open.spotify.com/track/1hGy2eLcmC8eKx7qr1tOqx,0.769,y
848,0.0316,0.774,246240,0.7390000000000001,False,0YHUITU3w6ws1v8ehT264g,5.95e-06,0.11900000000000001,-4.022,Shout Out to My Ex,20,0.0952,126.00200000000001,spotify:track:0YHUITU3w6ws1v8ehT264g,https://open.spotify.com/track/0YHUITU3w6ws1v8ehT264g,0.823,n
849,0.054000000000000006,0.614,220290,0.615,False,0zbzrhfVS9S2TszW3wLQZ7,0.0,0.0921,-6.7,September Song,78,0.0444,95.941,spotify:track:0zbzrhfVS9S2TszW3wLQZ7,https://open.spotify.com/track/0zbzrhfVS9S2TszW3wLQZ7,0.374,n
850,0.0162,0.623,244453,0.7340000000000001,False,2meEiZKWkiN28gITzFwQo5,1.9e-06,0.145,-5.95,Into You,81,0.107,107.853,spotify:track:2meEiZKWkiN28gITzFwQo5,https://open.spotify.com/track/2meEiZKWkiN28gITzFwQo5,0.37200000000000005,y
851,0.0584,0.617,217603,0.5670000000000001,True,1CnPYaKxTVb4LWOtiGOm0m,0.0,0.0933,-4.188,All Time Low,75,0.0828,90.24600000000001,spotify:track:1CnPYaKxTVb4LWOtiGOm0m,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,0.505,y
852,0.133,0.5579999999999999,231813,0.8009999999999999,False,7ciLq0Cip0yxiz6KANrOUq,0.0,0.392,-5.795,Toothbrush,73,0.131,105.006,spotify:track:7ciLq0Cip0yxiz6KANrOUq,https://open.spotify.com/track/7ciLq0Cip0yxiz6KANrOUq,0.831,n
853,0.147,0.617,208120,0.8,False,61uyGDPJ06MkxJtHgPmuyO,0.0,0.0852,-5.024,Company,72,0.0654,94.985,spotify:track:61uyGDPJ06MkxJtHgPmuyO,https://open.spotify.com/track/61uyGDPJ06MkxJtHgPmuyO,0.42,n
854,0.0319,0.722,197935,0.851,False,5yDL13y5giogKs2fSNf7sj,0.0,0.10800000000000001,-3.873,Glad You Came,73,0.0639,126.885,spotify:track:5yDL13y5giogKs2fSNf7sj,https://open.spotify.com/track/5yDL13y5giogKs2fSNf7sj,0.452,y
855,0.0186,0.63,182960,0.934,False,0AkQbXGN4KG34TS7xLrM68,0.0,0.324,-2.559,Kiss You,73,0.0589,89.992,spotify:track:0AkQbXGN4KG34TS7xLrM68,https://open.spotify.com/track/0AkQbXGN4KG34TS7xLrM68,0.905,n
856,0.745,0.524,221093,0.397,True,0rzNMzZsubFcXSEh7dnem7,0.0,0.521,-11.936,Hold Up,77,0.405,80.744,spotify:track:0rzNMzZsubFcXSEh7dnem7,https://open.spotify.com/track/0rzNMzZsubFcXSEh7dnem7,0.552,n
857,0.217,0.62,248156,0.713,False,6lcSHIwCOopIcW5cT5NXHI,3.3e-06,0.222,-4.753,Feel Good,13,0.0342,137.957,spotify:track:6lcSHIwCOopIcW5cT5NXHI,https://open.spotify.com/track/6lcSHIwCOopIcW5cT5NXHI,0.451,n
858,0.43700000000000006,0.665,205280,0.424,False,7dZ1Odmx9jWIweQSatnRqo,0.0,0.107,-7.837999999999999,Million Reasons,80,0.0444,129.911,spotify:track:7dZ1Odmx9jWIweQSatnRqo,https://open.spotify.com/track/7dZ1Odmx9jWIweQSatnRqo,0.134,n
859,0.0152,0.746,206880,0.754,False,3zkWCteF82vJwv0hRLba76,0.0,0.0486,-6.681,Stitches,78,0.067,149.882,spotify:track:3zkWCteF82vJwv0hRLba76,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76,0.764,y
860,0.00532,0.8959999999999999,206080,0.621,True,6g0Orsxv6glTJCt4cHsRsQ,0.0,0.196,-6.857,Formation,77,0.237,121.96600000000001,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,https://open.spotify.com/track/6g0Orsxv6glTJCt4cHsRsQ,0.818,n
861,0.00454,0.622,219720,0.469,False,3lKZf71jeNi14udIFPJ29V,2.25e-06,0.0335,-6.797999999999999,I Knew You Were Trouble.,63,0.0363,77.01899999999999,spotify:track:3lKZf71jeNi14udIFPJ29V,https://open.spotify.com/track/3lKZf71jeNi14udIFPJ29V,0.679,n
862,0.000802,0.687,227333,0.792,False,3oL3XRtkP1WVbMxf7dtTdu,0.0,0.2,-4.023,The One That Got Away,73,0.0353,133.96200000000002,spotify:track:3oL3XRtkP1WVbMxf7dtTdu,https://open.spotify.com/track/3oL3XRtkP1WVbMxf7dtTdu,0.8640000000000001,y
863,0.00435,0.713,200946,0.877,False,06ngjaiEea4jvIcAIcxcGr,9.91e-05,0.0962,-3.843,Ready or Not,8,0.0502,93.016,spotify:track:06ngjaiEea4jvIcAIcxcGr,https://open.spotify.com/track/06ngjaiEea4jvIcAIcxcGr,0.759,n
864,0.009000000000000001,0.726,199986,0.787,False,4cluDES4hQEUhmXj6TXkSo,0.0,0.0596,-2.494,What Makes You Beautiful,76,0.0738,124.98899999999999,spotify:track:4cluDES4hQEUhmXj6TXkSo,https://open.spotify.com/track/4cluDES4hQEUhmXj6TXkSo,0.888,y
865,0.35,0.629,243933,0.465,False,4NAmRvqSITAAzKWnC8yRq3,3.16e-06,0.33399999999999996,-6.656000000000001,Everything Has Changed,60,0.0289,80.042,spotify:track:4NAmRvqSITAAzKWnC8yRq3,https://open.spotify.com/track/4NAmRvqSITAAzKWnC8yRq3,0.41600000000000004,n
866,0.021,0.745,231466,0.7559999999999999,True,0iyEaciAmtiv8xMkBg97Fy,0.0,0.35600000000000004,-4.749,Payphone,8,0.0429,109.999,spotify:track:0iyEaciAmtiv8xMkBg97Fy,https://open.spotify.com/track/0iyEaciAmtiv8xMkBg97Fy,0.495,y
867,0.113,0.18899999999999997,306600,0.42700000000000005,False,1XczdQt6RKNkEQfPqUsi3q,0.0923,0.057999999999999996,-9.08,All I Want,60,0.0449,187.21200000000002,spotify:track:1XczdQt6RKNkEQfPqUsi3q,https://open.spotify.com/track/1XczdQt6RKNkEQfPqUsi3q,0.158,n
868,0.055999999999999994,0.61,198186,0.841,False,3ZShCgwUuSNcd3iDomFvbE,9.85e-06,0.11800000000000001,-4.579,Glad You Came,57,0.0692,126.889,spotify:track:3ZShCgwUuSNcd3iDomFvbE,https://open.spotify.com/track/3ZShCgwUuSNcd3iDomFvbE,0.431,y
869,0.00215,0.6609999999999999,232120,0.7290000000000001,False,3WC5CVAahvn98hiseoIvbw,0.0013,0.0477,-6.561,22,61,0.0376,103.98700000000001,spotify:track:3WC5CVAahvn98hiseoIvbw,https://open.spotify.com/track/3WC5CVAahvn98hiseoIvbw,0.6679999999999999,y
870,0.145,0.675,229813,0.792,False,0HnaqUxvHP5LaWdmWwJpiS,0.0,0.12,-6.303,Love Somebody,59,0.0368,120.016,spotify:track:0HnaqUxvHP5LaWdmWwJpiS,https://open.spotify.com/track/0HnaqUxvHP5LaWdmWwJpiS,0.395,y
871,0.00971,0.631,192986,0.6990000000000001,False,53HDOVjPio9hPhpE935MAu,0.000157,0.0522,-5.103,We Are Never Ever Getting Back Together,5,0.0954,86.00399999999999,spotify:track:53HDOVjPio9hPhpE935MAu,https://open.spotify.com/track/53HDOVjPio9hPhpE935MAu,0.7120000000000001,y
872,0.00233,0.713,197600,0.718,False,5G2c6FsfTzgYUzageCmfXY,0.0,0.0838,-3.806,One Thing,68,0.0278,126.999,spotify:track:5G2c6FsfTzgYUzageCmfXY,https://open.spotify.com/track/5G2c6FsfTzgYUzageCmfXY,0.6559999999999999,y
873,0.000349,0.664,215494,0.9179999999999999,False,0zJlM4BzA3riILBJZ8uCvs,0.0,0.16699999999999998,-4.862,Part Of Me,4,0.0345,130.012,spotify:track:0zJlM4BzA3riILBJZ8uCvs,https://open.spotify.com/track/0zJlM4BzA3riILBJZ8uCvs,0.8059999999999999,n
874,0.0398,0.509,271426,0.7809999999999999,False,60wwxj6Dd9NJlirf84wr2c,0.0,0.0749,-3.48,Clarity,75,0.07200000000000001,128.0,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,0.17600000000000002,y
875,0.000704,0.601,227986,0.843,False,190jyVPHYjAqEaOGmMzdyk,5.27e-05,0.0681,-4.87,Beauty And A Beat,72,0.0593,128.002,spotify:track:190jyVPHYjAqEaOGmMzdyk,https://open.spotify.com/track/190jyVPHYjAqEaOGmMzdyk,0.534,n
876,0.19,0.505,175200,0.71,False,3LlAyCYU26dvFZBDUIMb7a,0.00025,0.32899999999999996,-3.015,Demons,74,0.0321,89.93799999999999,spotify:track:3LlAyCYU26dvFZBDUIMb7a,https://open.spotify.com/track/3LlAyCYU26dvFZBDUIMb7a,0.428,y
877,0.0314,0.5589999999999999,205933,0.882,False,1kPpge9JDLpcj15qgrPbYX,1.7100000000000002e-05,0.605,-4.281000000000001,Good Time,73,0.157,126.064,spotify:track:1kPpge9JDLpcj15qgrPbYX,https://open.spotify.com/track/1kPpge9JDLpcj15qgrPbYX,0.634,y
878,0.0629,0.6579999999999999,200186,0.8370000000000001,False,6aGjEZ7kq3YXgD0EDt80O5,0.0,0.0969,-2.063,Live While We're Young,71,0.0543,126.015,spotify:track:6aGjEZ7kq3YXgD0EDt80O5,https://open.spotify.com/track/6aGjEZ7kq3YXgD0EDt80O5,0.9359999999999999,n
879,0.938,0.621,240706,0.306,False,0GNI8K3VATWBABQFAzBAYe,6.709999999999999e-05,0.129,-9.78,Stay,75,0.0268,111.926,spotify:track:0GNI8K3VATWBABQFAzBAYe,https://open.spotify.com/track/0GNI8K3VATWBABQFAzBAYe,0.0853,y
880,0.0006730000000000001,0.738,219733,0.875,False,77W6VUoJdasCQgjc5DW19q,0.000556,0.285,-3.141,Wings,69,0.127,114.962,spotify:track:77W6VUoJdasCQgjc5DW19q,https://open.spotify.com/track/77W6VUoJdasCQgjc5DW19q,0.5379999999999999,n
881,0.0682,0.602,245040,0.7959999999999999,False,0TDLuuLlV54CkRRUOahJb4,0.12,0.15,-3.657,Titanium (feat. Sia),80,0.10300000000000001,126.06,spotify:track:0TDLuuLlV54CkRRUOahJb4,https://open.spotify.com/track/0TDLuuLlV54CkRRUOahJb4,0.265,n
882,0.15,0.695,240040,0.615,False,4pGqFOfzvfe6avb9kbZicC,0.000212,0.0879,-5.325,Sweater Weather,65,0.042,124.015,spotify:track:4pGqFOfzvfe6avb9kbZicC,https://open.spotify.com/track/4pGqFOfzvfe6avb9kbZicC,0.414,y
883,0.23800000000000002,0.431,209440,0.6709999999999999,False,50VNvhzyaSplJCKWchN7a8,0.0,0.0982,-5.421,Impossible,19,0.0604,84.71,spotify:track:50VNvhzyaSplJCKWchN7a8,https://open.spotify.com/track/50VNvhzyaSplJCKWchN7a8,0.341,y
884,0.0849,0.652,267413,0.748,False,34h7O0d0ToOB60zYSFkGKH,0.0,0.604,-5.242000000000001,Love On Top,42,0.0887,94.1,spotify:track:34h7O0d0ToOB60zYSFkGKH,https://open.spotify.com/track/34h7O0d0ToOB60zYSFkGKH,0.652,n
885,0.0022,0.662,225400,0.67,False,5dkbjvKXEMacSPUSFK3FBb,0.0,0.203,-5.504,Daylight,40,0.027000000000000003,119.977,spotify:track:5dkbjvKXEMacSPUSFK3FBb,https://open.spotify.com/track/5dkbjvKXEMacSPUSFK3FBb,0.35200000000000004,y
886,0.0195,0.762,186600,0.857,False,6MiqdbagcOqDMxhovDOIpF,0.0,0.182,-3.574,Troublemaker (feat. Flo Rida),43,0.055999999999999994,105.98899999999999,spotify:track:6MiqdbagcOqDMxhovDOIpF,https://open.spotify.com/track/6MiqdbagcOqDMxhovDOIpF,0.9670000000000001,n
887,0.0303,0.6990000000000001,213013,0.8440000000000001,False,6vkBqOgDHCkb0PV2FaH4PU,0.0,0.5429999999999999,-2.45,Want U Back,27,0.0521,98.00299999999999,spotify:track:6vkBqOgDHCkb0PV2FaH4PU,https://open.spotify.com/track/6vkBqOgDHCkb0PV2FaH4PU,0.638,y
888,0.22699999999999998,0.608,208133,0.614,False,3UN6cIn3VIyg0z1LCuFSum,4.06e-06,0.157,-3.727,Without You (feat. Usher),67,0.0285,127.884,spotify:track:3UN6cIn3VIyg0z1LCuFSum,https://open.spotify.com/track/3UN6cIn3VIyg0z1LCuFSum,0.402,n
889,0.6940000000000001,0.585,240165,0.303,False,53QF56cjZA9RTuuMZDrSA6,0.0,0.115,-10.058,I Won't Give Up,73,0.0398,136.703,spotify:track:53QF56cjZA9RTuuMZDrSA6,https://open.spotify.com/track/53QF56cjZA9RTuuMZDrSA6,0.142,y
890,0.0835,0.629,190160,0.9229999999999999,False,71WuBJBWDkgKusbyBJIOsp,4.67e-06,0.0911,-5.581,On Top Of The World,25,0.147,99.95100000000001,spotify:track:71WuBJBWDkgKusbyBJIOsp,https://open.spotify.com/track/71WuBJBWDkgKusbyBJIOsp,0.721,n
891,0.00336,0.469,177280,0.9229999999999999,False,1akkzUk0nUq90X56xDVGHZ,0.0,0.315,-3.903,Everybody Talks,51,0.0592,154.946,spotify:track:1akkzUk0nUq90X56xDVGHZ,https://open.spotify.com/track/1akkzUk0nUq90X56xDVGHZ,0.722,y
892,0.41700000000000004,0.34600000000000003,286481,0.552,False,3mr584ZFSkZrWja9kJAzlb,0.0,0.114,-6.864,Skyfall,68,0.0282,75.881,spotify:track:3mr584ZFSkZrWja9kJAzlb,https://open.spotify.com/track/3mr584ZFSkZrWja9kJAzlb,0.0789,n
893,0.135,0.48200000000000004,224920,0.706,False,6qOEjO2IUD7PjtpsXawq0d,0.00106,0.105,-5.7620000000000005,Girl On Fire,14,0.0609,92.494,spotify:track:6qOEjO2IUD7PjtpsXawq0d,https://open.spotify.com/track/6qOEjO2IUD7PjtpsXawq0d,0.14400000000000002,n
894,0.385,0.509,252866,0.5379999999999999,False,2ueOPTvqwFPYLXswCmRTTw,0.0,0.10400000000000001,-7.335,Let Her Go,36,0.0572,75.089,spotify:track:2ueOPTvqwFPYLXswCmRTTw,https://open.spotify.com/track/2ueOPTvqwFPYLXswCmRTTw,0.244,y
895,0.0126,0.778,193466,0.615,False,5unfeZUhKhICP73CDYBW4N,1.44e-06,0.10800000000000001,-6.529,Call Me Maybe,12,0.0384,120.045,spotify:track:5unfeZUhKhICP73CDYBW4N,https://open.spotify.com/track/5unfeZUhKhICP73CDYBW4N,0.648,y
896,0.0786,0.514,201586,0.7559999999999999,False,4QN7nPeo5KDAM6HiRI0NJU,0.0,0.359,-4.011,Change Your Life,60,0.0406,160.11,spotify:track:4QN7nPeo5KDAM6HiRI0NJU,https://open.spotify.com/track/4QN7nPeo5KDAM6HiRI0NJU,0.361,n
897,0.00822,0.867,225373,0.7829999999999999,False,4q2HU9Ijpk4zJ24x7oMdXb,0.00643,0.302,-2.25,FIRE,55,0.0687,126.04,spotify:track:4q2HU9Ijpk4zJ24x7oMdXb,https://open.spotify.com/track/4q2HU9Ijpk4zJ24x7oMdXb,0.701,n
898,0.11699999999999999,0.757,210813,0.7170000000000001,True,1LbhI0PgXF5kyJEE88xoUU,0.0,0.247,-2.36,Starships,4,0.0761,125.041,spotify:track:1LbhI0PgXF5kyJEE88xoUU,https://open.spotify.com/track/1LbhI0PgXF5kyJEE88xoUU,0.696,y
899,0.11199999999999999,0.612,212862,0.84,False,2V65y3PX4DkRhy1djlxd9p,0.0,0.11599999999999999,-3.145,Don't You Worry Child - Radio Edit,78,0.0509,129.042,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,0.43799999999999994,n
900,0.29,0.67,254093,0.6829999999999999,False,7lJUnNQC5IX4f2OwH23cBF,0.0,0.7240000000000001,-5.5089999999999995,Let Me Love You (Until You Learn To Love Yourself),5,0.0377,124.9,spotify:track:7lJUnNQC5IX4f2OwH23cBF,https://open.spotify.com/track/7lJUnNQC5IX4f2OwH23cBF,0.29,n
901,0.14,0.809,185733,0.8540000000000001,False,06f2FAciQtS4buXpLCbwrO,1.15e-06,0.1,-3.2960000000000003,Boom Boom,49,0.114,125.927,spotify:track:06f2FAciQtS4buXpLCbwrO,https://open.spotify.com/track/06f2FAciQtS4buXpLCbwrO,0.8590000000000001,n
902,0.0151,0.596,209226,0.8109999999999999,False,2Rup8XGQo8nwOO4tBTbcnE,2.72e-06,0.114,-5.904,Home,3,0.0322,121.015,spotify:track:2Rup8XGQo8nwOO4tBTbcnE,https://open.spotify.com/track/2Rup8XGQo8nwOO4tBTbcnE,0.337,y
903,0.019,0.6890000000000001,244546,0.816,False,1Mg8vLBYwizu7AuhYQO64V,2.42e-06,0.18100000000000002,-3.951,All Around The World,64,0.17800000000000002,127.958,spotify:track:1Mg8vLBYwizu7AuhYQO64V,https://open.spotify.com/track/1Mg8vLBYwizu7AuhYQO64V,0.775,n
904,0.0463,0.7120000000000001,219480,0.799,False,3wJIAMuPdEoBddWlovWXCX,0.0,0.0836,-3.44,One More Night,4,0.0329,93.015,spotify:track:3wJIAMuPdEoBddWlovWXCX,https://open.spotify.com/track/3wJIAMuPdEoBddWlovWXCX,0.7,y
905,0.0342,0.539,236266,0.6940000000000001,False,23mVIC6uhlmt8zwwXgKgTA,1.7899999999999998e-05,0.317,-5.052,DNA,40,0.0531,140.981,spotify:track:23mVIC6uhlmt8zwwXgKgTA,https://open.spotify.com/track/23mVIC6uhlmt8zwwXgKgTA,0.33799999999999997,y
906,0.00146,0.541,225200,0.684,False,65YsalQBmQCzIPaay72CzQ,0.0,0.136,-5.957000000000001,Diamonds,58,0.0513,91.954,spotify:track:65YsalQBmQCzIPaay72CzQ,https://open.spotify.com/track/65YsalQBmQCzIPaay72CzQ,0.40700000000000003,y
907,0.0082,0.408,228533,0.868,False,4x3qqSA4cP49oZQXPLnDBe,0.0,0.151,-4.438,Runnin',64,0.0837,83.469,spotify:track:4x3qqSA4cP49oZQXPLnDBe,https://open.spotify.com/track/4x3qqSA4cP49oZQXPLnDBe,0.387,n
908,0.34600000000000003,0.778,242733,0.547,False,1qHaLcG3LOeh6ZB8vii5ZZ,0.000302,0.132,-7.273,Just Give Me a Reason,19,0.0489,95.00200000000001,spotify:track:1qHaLcG3LOeh6ZB8vii5ZZ,https://open.spotify.com/track/1qHaLcG3LOeh6ZB8vii5ZZ,0.441,y
909,0.0454,0.627,220706,0.9079999999999999,False,5g3rL93FXCoTZwP2zr9RE5,0.0,0.32899999999999996,-5.369,Hey Baby,54,0.0401,134.985,spotify:track:5g3rL93FXCoTZwP2zr9RE5,https://open.spotify.com/track/5g3rL93FXCoTZwP2zr9RE5,0.7809999999999999,y
910,0.0884,0.66,221075,0.6890000000000001,False,4sOX1nhpKwFWPvoMMExi3q,0.0,0.0922,-2.6710000000000003,Primadonna,65,0.0337,127.98,spotify:track:4sOX1nhpKwFWPvoMMExi3q,https://open.spotify.com/track/4sOX1nhpKwFWPvoMMExi3q,0.42700000000000005,n
911,0.0204,0.7559999999999999,215226,0.759,False,3t4HeVfURZ5DuqMWz0Cmqg,0.00098,0.172,-4.39,We Found Love,61,0.0411,127.946,spotify:track:3t4HeVfURZ5DuqMWz0Cmqg,https://open.spotify.com/track/3t4HeVfURZ5DuqMWz0Cmqg,0.5820000000000001,y
912,0.0199,0.754,225000,0.9329999999999999,False,0ltBH1JNzSvQJPjJpvTu9B,0.0,0.297,-5.7860000000000005,Whistle,65,0.0448,103.992,spotify:track:0ltBH1JNzSvQJPjJpvTu9B,https://open.spotify.com/track/0ltBH1JNzSvQJPjJpvTu9B,0.75,y
913,0.0296,0.64,200106,0.647,False,6xsEAm6w9oMQYYg3jkEkMT,0.0,0.146,-7.462999999999999,Bad Blood,65,0.18100000000000002,170.088,spotify:track:6xsEAm6w9oMQYYg3jkEkMT,https://open.spotify.com/track/6xsEAm6w9oMQYYg3jkEkMT,0.21,y
914,0.7290000000000001,0.7829999999999999,237792,0.467,False,0hNduWmlWmEmuwEFcYvRu1,0.809,0.109,-9.474,Sunset Lover,80,0.0503,90.838,spotify:track:0hNduWmlWmEmuwEFcYvRu1,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1,0.23600000000000002,n
915,0.0352,0.655,187426,0.6990000000000001,False,1Fp6l6zY6qrBg7NuvYgp8n,0.0,0.064,-4.421,History,56,0.0493,86.704,spotify:track:1Fp6l6zY6qrBg7NuvYgp8n,https://open.spotify.com/track/1Fp6l6zY6qrBg7NuvYgp8n,0.802,n
916,0.603,0.623,211340,0.627,False,3BwR5psKNxcyqWoc80eOuq,0.00908,0.316,-6.73,ILYSB,56,0.0518,100.04,spotify:track:3BwR5psKNxcyqWoc80eOuq,https://open.spotify.com/track/3BwR5psKNxcyqWoc80eOuq,0.45899999999999996,n
917,0.475,0.41200000000000003,191307,0.47200000000000003,False,56twMOlq9DJc3EgpVUVIrW,0.0,0.0974,-7.542999999999999,Stone Cold,79,0.0476,139.321,spotify:track:56twMOlq9DJc3EgpVUVIrW,https://open.spotify.com/track/56twMOlq9DJc3EgpVUVIrW,0.327,n
918,0.0526,0.627,185194,0.7490000000000001,False,3nRmuCfXdEDIPGX7pXBtto,0.0,0.0763,-4.453,YOUTH,2,0.0415,91.522,spotify:track:3nRmuCfXdEDIPGX7pXBtto,https://open.spotify.com/track/3nRmuCfXdEDIPGX7pXBtto,0.608,n
919,0.11900000000000001,0.495,231813,0.777,False,38510fWvtOkrFjg2EDkJtT,0.0,0.425,-5.763999999999999,Toothbrush,5,0.177,104.458,spotify:track:38510fWvtOkrFjg2EDkJtT,https://open.spotify.com/track/38510fWvtOkrFjg2EDkJtT,0.812,n
920,0.9,0.48100000000000004,210160,0.285,False,1DaHV6z0fhWXSnn7UFNgpq,0.0,0.12300000000000001,-10.847999999999999,Purpose,52,0.0424,130.029,spotify:track:1DaHV6z0fhWXSnn7UFNgpq,https://open.spotify.com/track/1DaHV6z0fhWXSnn7UFNgpq,0.316,n
